location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",15.050597111384073,"µg/m³","2025-05-12T07:00:00Z","2025-05-12T14:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",16.833124955495197,"µg/m³","2025-05-12T08:00:00Z","2025-05-12T15:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",15.86899987856547,"µg/m³","2025-05-12T09:00:00Z","2025-05-12T16:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",11.736541668574015,"µg/m³","2025-05-12T10:00:00Z","2025-05-12T17:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",8.340333183606466,"µg/m³","2025-05-12T11:00:00Z","2025-05-12T18:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",7.938333352406819,"µg/m³","2025-05-12T12:00:00Z","2025-05-12T19:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",10.651625076929728,"µg/m³","2025-05-12T13:00:00Z","2025-05-12T20:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",12.250666618347168,"µg/m³","2025-05-12T14:00:00Z","2025-05-12T21:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",13.49625015258789,"µg/m³","2025-05-12T15:00:00Z","2025-05-12T22:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",13.228999932607016,"µg/m³","2025-05-12T16:00:00Z","2025-05-12T23:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",12.244375069936117,"µg/m³","2025-05-12T17:00:00Z","2025-05-13T00:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",10.97516671816508,"µg/m³","2025-05-12T18:00:00Z","2025-05-13T01:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",9.570333242416382,"µg/m³","2025-05-12T19:00:00Z","2025-05-13T02:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",9.189624945322672,"µg/m³","2025-05-12T20:00:00Z","2025-05-13T03:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",8.228291749954224,"µg/m³","2025-05-12T21:00:00Z","2025-05-13T04:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",7.458374937375386,"µg/m³","2025-05-12T22:00:00Z","2025-05-13T05:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",7.939791719118754,"µg/m³","2025-05-12T23:00:00Z","2025-05-13T06:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",8.975916624069214,"µg/m³","2025-05-13T00:00:00Z","2025-05-13T07:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",10.536166667938232,"µg/m³","2025-05-13T01:00:00Z","2025-05-13T08:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",15.26787519454956,"µg/m³","2025-05-13T02:00:00Z","2025-05-13T09:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",15.278916835784912,"µg/m³","2025-05-13T03:00:00Z","2025-05-13T10:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",16.89862521489461,"µg/m³","2025-05-13T04:00:00Z","2025-05-13T11:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",18.820749918619793,"µg/m³","2025-05-13T05:00:00Z","2025-05-13T12:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",17.88449986775716,"µg/m³","2025-05-13T06:00:00Z","2025-05-13T13:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",15.816708167394003,"µg/m³","2025-05-13T07:00:00Z","2025-05-13T14:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",12.864541610081991,"µg/m³","2025-05-13T08:00:00Z","2025-05-13T15:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
